ETCID,mode,railroute,routerun,routeblock,triptime,tripday,daytype,raffle,recommend,workshard,defendmetro,goodvalue,satisfaction,frequency,duration ,ontime,connections,accurateinfo,vehseating,stopclean,busshade,vehroom,vehcomfort,vehclean,homelessness,raceharass,sexharrass,crimesafe,grafitti,enforcement,courtesy,buswifi,delayinfo,payeasy,infoplan,stoplighting,escalator1,elevator1,celltrain,traininfo,escalator2,escalator2,carpark,bikepark,topbus1,topbus2,topbus3,toprail1,toprail2,toprail3,caracc,rideoften,yearsriding,smartphone,paytype,faretype,age,fareother,discount,whatdiscount,latinx,black,white,asianpac,natam,another,anotherwhat,hhsize,english,spanish,chinese,tagalog,korean,armenian,anotherlang,whichlang,engskill,income,gender,whatgender,disabilities,lowvision,blind,deafhard,wheelchair,nowheelchair,mentalcog,disabother,whatdisab,lang_count,LowVision_num,Blindness_num,DeafHoH_num,Mobility_num,MobilityNoChair_num,MentalCognitive_num,OtherDisability_num,MultipleDisabilities,Disability_num,Gender_bis,WeightFactor
109190,B,33,33-4,33-025,3,3,1,2,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,1,2,2,,2,#NULL!,Y,,,,,,,2,Y,Y,,,,,,,1,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,104
109192,B,33,33-4,33-025,5,3,1,1,5,3,4,4,4,2,2,3,3,4,2,3,2,1,4,4,0,5,4,5,0,3,4,0,3,4,5,0,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,#NULL!,#NULL!,#NULL!,2,5,1,1,1,1,3,,2,#NULL!,,,Y,,,,,1,Y,,,,,,,,1,3,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,104
109194,B,33,33-4,33-025,5,3,1,1,5,5,5,5,5,5,2,5,5,5,1,5,1,5,5,5,0,3,3,3,3,5,5,5,5,5,5,3,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,5,2,3,4,2,,9,#NULL!,Y,,,,,,,99,Y,,,,,,,,9,9,1,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,104
109196,B,33,33-4,33-025,5,3,1,1,5,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,0,5,2,3,3,3,2,2,4,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,15,19,#NULL!,#NULL!,#NULL!,1,2,2,1,3,4,3,,2,#NULL!,,Y,,,,,,6,Y,,,,,,,,1,4,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,104
109197,B,33,33-4,33-025,5,3,1,1,5,4,3,5,4,3,4,4,4,5,0,3,3,3,4,3,1,4,4,3,4,3,4,0,3,5,5,0,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,11,12,#NULL!,#NULL!,#NULL!,1,5,4,1,1,5,2,U pass,1,2,Y,,,,,,,3,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,104
109199,B,33,33-4,33-025,5,3,1,1,5,4,4,4,4,4,4,4,3,3,3,3,2,4,3,3,4,5,5,5,4,4,4,3,3,3,5,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,19,20,1,#NULL!,#NULL!,#NULL!,2,5,1,2,2,1,3,,2,#NULL!,,,,Y,,,,1,Y,,,,,,,,1,4,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,104
109200,B,33,33-4,33-025,5,3,1,2,4,4,4,4,4,5,4,3,0,0,3,3,5,5,5,5,0,3,3,2,5,3,5,0,0,5,0,5,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,3,4,2,1,1,5,,1,4,Y,,,,,,,99,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,104
109202,B,33,33-4,33-025,5,3,1,1,3,4,4,9,9,4,4,4,3,0,3,3,4,5,4,4,4,2,3,3,5,4,3,0,0,4,0,2,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,13,18,10,#NULL!,#NULL!,#NULL!,9,4,4,2,3,9,5,,1,4,Y,,,,,,,99,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,104
109204,B,33,33-4,33-025,5,3,1,1,4,4,5,5,4,4,4,2,4,3,4,0,0,0,2,3,3,4,3,3,4,4,4,5,3,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,1,3,3,3,,2,#NULL!,,,,Y,,,,3,Y,Y,,,,,,,9,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,104
103558,B,40,40-23,40-020,1,3,1,2,5,5,5,4,9,5,3,2,4,3,3,5,3,4,4,4,3,3,4,3,3,3,5,4,3,3,3,3,3,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,4,,2,#NULL!,Y,,,,,,,99,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103561,B,40,40-23,40-020,1,3,1,2,4,3,5,5,4,3,4,4,2,5,3,1,2,3,3,1,4,4,3,4,4,3,4,5,5,5,5,3,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,1,1,5,4,Access,1,4,,Y,,,,,,99,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103563,B,40,40-23,40-020,1,3,1,2,3,4,3,2,2,3,3,2,3,4,4,3,1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,3,1,2,9,3,,1,4,,Y,,,,,,1,Y,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103564,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,5,1,5,5,0,1,3,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,9,5,,1,4,Y,,,,,,,99,,Y,,,,,,,9,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103567,B,40,40-23,40-020,1,3,1,1,5,5,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,0,5,0,2,5,1,5,1,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,9,9,9,9,5,,9,#NULL!,Y,,,,,,,1,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103568,B,40,40-23,40-020,1,3,1,2,5,5,1,5,5,3,5,3,5,5,5,1,1,1,5,1,1,1,5,5,1,1,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,3,1,1,3,3,,2,#NULL!,Y,Y,,,,,,1,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103570,B,40,40-23,40-020,1,3,1,1,4,4,3,4,4,4,4,5,3,4,4,4,4,4,4,4,3,4,4,4,4,4,5,3,4,4,4,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,1,1,3,4,3,,2,#NULL!,Y,,,,,,,2,Y,,,,,,,,1,3,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103573,B,40,40-23,40-020,1,3,1,1,3,3,2,3,2,1,1,1,4,3,1,1,3,5,5,1,0,4,4,2,1,1,4,0,2,5,5,3,0,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,4,,2,#NULL!,Y,,,,Y,,,4,Y,,,,,,,,1,5,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103575,B,40,40-23,40-020,1,3,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,1,,9,#NULL!,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103576,B,40,40-23,40-020,1,3,1,1,5,4,2,3,3,4,4,4,4,4,3,2,2,3,4,4,2,4,4,4,3,3,4,3,4,4,4,4,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,6,8,#NULL!,#NULL!,#NULL!,2,3,4,1,1,1,4,,2,#NULL!,,Y,,,,,,3,Y,,,,,,,,1,1,2,,1,,,,,Y,,,,0,0,0,0,0,1,0,0,1,5,2.00,95
103578,B,40,40-23,40-020,1,3,1,1,4,4,4,5,5,4,5,4,4,4,3,3,2,3,4,4,0,3,3,3,2,3,3,2,3,4,4,3,0,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,1,3,4,3,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,1,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103580,B,40,40-23,40-020,1,3,1,1,1,3,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,3,2,3,9,4,,2,#NULL!,,Y,,,,,,6,Y,,,,,,,,1,4,1,,1,Y,,,,,,,,0,1,0,0,0,0,0,0,1,1,1.00,95
103582,B,40,40-23,40-020,1,3,1,1,3,3,3,9,3,3,3,3,3,0,2,2,0,2,3,1,3,4,3,0,2,3,0,0,3,3,3,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,1,1,1,4,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,9,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103584,B,40,40-23,40-020,1,3,1,1,5,9,9,5,5,5,5,5,5,5,0,1,1,3,4,1,0,4,4,4,4,0,0,5,4,5,5,2,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,4,,2,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103586,B,40,40-23,40-020,1,3,1,1,3,4,2,5,4,3,5,3,4,2,1,1,1,3,3,2,2,5,3,4,3,5,4,3,2,3,2,3,2,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,6,3,#NULL!,#NULL!,#NULL!,2,3,3,2,3,9,2,,2,#NULL!,Y,Y,Y,,Y,,,6,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103589,B,40,40-23,40-020,1,3,1,1,3,2,1,3,2,3,3,1,3,1,3,2,1,4,3,3,1,0,0,0,5,3,3,0,1,1,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,1,1,1,1,9,9,,9,#NULL!,Y,,,,,,,99,,Y,,,,,,,2,9,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103590,B,40,40-23,40-020,1,3,1,2,3,9,2,4,2,4,2,1,3,1,4,1,1,4,3,2,2,2,2,1,3,3,5,3,2,3,1,1,1,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5,3,1,#NULL!,#NULL!,#NULL!,2,4,2,1,2,4,2,,2,#NULL!,Y,,,,,,,3,Y,Y,,,,,,,1,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103592,B,40,40-23,40-020,1,3,1,1,3,3,4,3,9,3,3,2,3,3,4,4,1,4,3,3,4,3,3,3,3,4,1,2,2,4,4,4,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,17,23,#NULL!,#NULL!,#NULL!,2,2,2,2,1,1,4,,2,#NULL!,,Y,,,,,,5,Y,,,,,,,,1,2,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103594,B,40,40-23,40-020,1,3,1,1,5,4,3,4,9,5,0,4,5,5,3,3,4,4,3,3,3,3,2,2,3,2,5,4,4,4,5,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,3,,9,#NULL!,,Y,,,,,,5,Y,,,,,,,,2,2,2,,1,,,,,Y,,,,0,0,0,0,0,1,0,0,1,5,2.00,95
103597,B,40,40-23,40-020,1,3,1,1,5,5,4,5,5,5,5,4,5,4,3,4,3,5,5,5,5,5,4,5,5,4,4,3,4,5,5,5,4,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,5,18,#NULL!,#NULL!,#NULL!,2,5,3,1,1,2,3,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,1,1,,1,,,,,Y,,,,0,0,0,0,0,1,0,0,1,5,1.00,95
103598,B,40,40-23,40-020,1,3,1,1,5,4,1,4,4,5,5,5,5,5,3,4,2,4,4,4,4,5,5,4,5,5,5,3,5,5,4,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,2,4,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103600,B,40,40-23,40-020,1,3,1,1,5,4,4,2,4,4,3,2,3,2,3,2,1,4,3,4,3,2,5,4,4,3,5,3,2,4,4,4,1,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,8,24,3,#NULL!,#NULL!,#NULL!,2,5,3,1,1,5,3,EZ Pass,1,3,,,Y,,,,,1,Y,,,,,,,,1,1,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103616,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,2,3,9,4,,2,#NULL!,,Y,,,,,,3,Y,,,,,,,,1,1,1,,1,,,,,,Y,,,0,0,0,0,0,0,1,0,1,6,1.00,95
103618,B,40,40-23,40-020,1,3,1,1,3,2,3,2,3,3,3,3,4,4,4,2,2,2,3,2,3,2,1,2,3,2,2,2,2,3,2,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,9,9,3,,2,#NULL!,,Y,,,,,,6,Y,,,,,,,,1,9,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103623,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,9,,9,#NULL!,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103625,B,40,40-23,40-020,1,3,1,1,1,1,1,1,4,5,5,5,5,5,2,5,5,2,3,3,3,5,5,5,5,5,5,4,4,3,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,2,1,4,9,,2,#NULL!,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103628,B,40,40-23,40-020,1,3,1,1,4,3,3,5,4,3,4,2,4,4,4,2,4,4,4,2,1,5,5,3,5,3,2,4,3,4,4,3,4,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,1,1,9,9,,1,9,,,,,,,,99,,,,,,,,,9,9,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103630,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,1,3,3,,2,#NULL!,Y,,,,,,,3,Y,,,,,,,,1,3,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103633,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,2,2,1,4,4,,1,4,,Y,,,,,,3,Y,,,,,,,,1,1,2,,1,,,,,,,Y,Not specified,0,0,0,0,0,0,0,1,1,7,2.00,95
103635,B,40,40-23,40-020,1,3,1,1,2,2,2,2,3,3,4,4,4,3,3,2,2,3,2,3,3,2,3,3,3,3,3,2,2,3,2,2,5,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,24,3,12,#NULL!,#NULL!,#NULL!,9,9,9,9,9,9,1,,9,#NULL!,,Y,,,,,,6,Y,Y,,,,,,,1,9,2,,1,Y,,Y,,,,,,1,1,0,1,0,0,0,0,2,8,2.00,95
103844,B,40,40-23,40-020,1,3,1,1,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,5,4,Access,1,4,,Y,,,,,,1,Y,,,,,,,,1,1,9,,1,,,,,Y,,,,0,0,0,0,0,1,0,0,1,5,#NULL!,95
103849,B,40,40-23,40-020,1,3,1,1,5,5,4,9,4,5,3,3,5,5,4,5,3,3,5,3,2,4,5,5,4,5,5,5,3,5,3,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,1,1,3,,2,#NULL!,Y,,,,,,,4,Y,Y,,,,,,,1,1,2,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103853,B,40,40-23,40-020,1,3,1,1,1,1,9,1,3,3,5,3,3,5,5,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,4,2,3,9,3,,2,#NULL!,Y,,,,,,,5,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103855,B,40,40-23,40-020,1,3,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,9,9,3,,2,#NULL!,Y,,,,,,,5,Y,Y,,,,,,,2,1,1,,9,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103858,B,40,40-23,40-020,1,3,1,1,5,5,4,5,5,5,5,5,5,5,5,3,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,3,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7,9,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,1,3,4,2,,2,#NULL!,Y,,,,,,,3,,Y,,,,,,,1,4,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103861,B,40,40-23,40-020,1,3,1,1,1,1,2,1,2,5,2,2,2,2,3,4,4,3,2,1,2,2,5,3,5,4,5,4,5,5,5,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,3,3,3,,2,#NULL!,Y,,,,,,,6,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103864,B,40,40-23,40-020,1,3,1,1,5,2,4,4,5,5,5,1,1,1,5,5,1,5,5,1,1,5,5,1,5,1,1,5,5,1,2,0,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,3,9,5,,1,4,,Y,,,,,,1,Y,,,,,,,,1,3,9,,9,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,95
103885,B,40,40-23,40-020,1,3,1,1,4,4,4,3,3,3,2,1,5,2,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,5,2,2,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,5,1,1,1,1,2,,2,#NULL!,Y,,,,,,,1,Y,Y,,,,,,,1,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103889,B,40,40-23,40-020,1,3,1,2,5,3,2,5,5,5,5,5,5,5,3,3,3,3,1,2,3,1,3,3,3,3,5,3,1,5,5,1,3,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,1,3,4,3,,2,#NULL!,,Y,,,,,,1,Y,,,,,,,,1,1,2,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103893,B,40,40-23,40-020,2,3,1,1,5,5,5,5,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,4,2,9,9,4,,2,#NULL!,Y,,,,,,,1,,Y,,,,,,,2,9,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103895,B,40,40-23,40-020,1,3,1,1,4,4,4,4,4,4,3,2,4,4,3,3,3,4,5,3,3,3,2,2,2,2,2,3,2,2,3,3,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,1,3,9,1,,1,1,Y,,,,,,,4,Y,,,,,,,,1,1,1,,2,,,,,,,,,0,0,0,0,0,0,0,0,0,#NULL!,1.00,95
103900,B,40,40-23,40-020,2,3,1,2,1,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,4,9,3,4,5,,1,4,Y,,,,,,,99,,Y,,,,,,,2,1,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103904,B,40,40-23,40-020,2,3,1,1,4,4,3,4,5,5,5,4,0,5,0,3,5,5,5,3,5,3,3,4,2,3,5,5,5,5,5,0,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,1,5,1,student,1,1,Y,,,,,,,5,Y,Y,,,,,,,1,3,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
103906,B,40,40-23,40-020,2,3,1,2,5,5,5,1,3,5,5,3,5,5,1,1,1,5,5,3,1,0,0,0,0,5,5,5,5,1,5,5,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,5,2,1,3,9,1,,1,1,Y,,,,,,,4,Y,Y,,,,,,,1,3,1,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,1.00,95
104134,B,40,40-23,40-020,2,3,1,1,5,5,4,5,5,2,3,5,4,5,3,5,5,2,2,5,0,4,3,2,5,5,3,2,4,5,5,5,3,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,6,9,#NULL!,#NULL!,#NULL!,1,1,4,1,3,4,3,,1,2,Y,,,,,,,3,Y,Y,,,,,,,1,2,2,,2,,,,,,,,,1,0,0,0,0,0,0,0,0,#NULL!,2.00,95
104139,B,40,40-23,40-020,2,3,1,1,4,4,3,5,5,4,4,2,4,4,3,3,5,4,4,3,0,4,3,3,4,4,5,4,5,5,5,4,5,5,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,9,9,1,2,3,,2,#NULL!,Y,,,,,,,3,Y,Y,,,,,,,1,2,1,,1,Y,,,,,,,,1,1,0,0,0,0,0,0,1,1,1.00,95
